104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/q8xRXAxLCVI/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/qjbWWsnQ2fs/rol-zhenshchiny-v-re.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/tW4xSEuSaLE/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/tt6WLV4HbJ4/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/tvfTD4BHxfU/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/uck20rMHlaw/;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/vL9iM92cyc8/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/wBTI1RmiNpc/.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/xNWRGDbDzvI/chlen-khizb-uttakhri.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
66.42.51.76;www.okclips.net;https://www.okclips.net/video/xej2SPb7B7I/fazyl-amzaev-na-pere.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
